"county","state","puma12","stab","cntyname","PUMAname","intptlon","intptlat","pop14","afact","AFACT2"
"30105","30","00600","MT","Valley MT","East Montana (Outside Billings City)",-106.546235,48.23394,7640,1,0.051373 
"30107","30","00400","MT","Wheatland MT","North Central Montana--Great Falls City",-109.844059,46.459737,2102,1,0.014096 
"30109","30","00600","MT","Wibaux MT","East Montana (Outside Billings City)",-104.196136,46.969012,1121,1,0.007538 
"30111","30","00600","MT","Yellowstone MT","East Montana (Outside Billings City)",-108.533415,45.794598,46803.161179,0.300726,0.314717 
"30111","30","00700","MT","Yellowstone MT","Billings City",-108.541855,45.789896,108830.83882,0.699274,1 
"31001","31","00500","NE","Adams NE","South Central Nebraska",-98.414531,40.583763,31457,1,0.270198 
"31003","31","00200","NE","Antelope NE","Northeast Nebraska",-98.05688,42.149597,6398,1,0.035027 
"31005","31","00400","NE","Arthur NE","Southwest Nebraska",-101.673789,41.569808,453,1,0.004323 
"31007","31","00100","NE","Banner NE","North Central & Northwest Nebraska",-103.702058,41.557925,764,1,0.006937 
"31009","31","00300","NE","Blaine NE","Central Nebraska",-100.007173,41.901109,504,1,0.004619 
"31011","31","00200","NE","Boone NE","Northeast Nebraska",-98.016388,41.680181,5353,1,0.029306 
"31013","31","00100","NE","Box Butte NE","North Central & Northwest Nebraska",-102.903779,42.135041,11340,1,0.102961 
"31015","31","00100","NE","Boyd NE","North Central & Northwest Nebraska",-98.730929,42.891085,2033,1,0.018458 
"31017","31","00100","NE","Brown NE","North Central & Northwest Nebraska",-99.852142,42.538837,2941,1,0.026703 
"31019","31","00500","NE","Buffalo NE","South Central Nebraska",-99.070128,40.737668,48224,1,0.414217 
"31021","31","00200","NE","Burt NE","Northeast Nebraska",-96.342591,41.845797,6573,1,0.035985 
"31023","31","00600","NE","Butler NE","Southeast Nebraska",-97.141253,41.24895,8249,1,0.059899 
"31025","31","00701","NE","Cass NE","Dodge, Cass, Saunders & Washington Counties",-96.062424,40.946526,25524,1,0.24674 
"31027","31","00200","NE","Cedar NE","Northeast Nebraska",-97.254938,42.576273,8610,1,0.047137 
"31029","31","00400","NE","Chase NE","Southwest Nebraska",-101.61983,40.500255,3978,1,0.037963 
"31031","31","00100","NE","Cherry NE","North Central & Northwest Nebraska",-100.754566,42.784562,5762,1,0.052316 
"31033","31","00100","NE","Cheyenne NE","North Central & Northwest Nebraska",-102.982639,41.166246,10148,1,0.092138 
"31035","31","00500","NE","Clay NE","South Central Nebraska",-98.029643,40.545465,6315,1,0.054242 
"31037","31","00200","NE","Colfax NE","Northeast Nebraska",-97.076578,41.517571,10504,1,0.057506 
"31039","31","00200","NE","Cuming NE","Northeast Nebraska",-96.759209,41.897578,9027,1,0.04942 
"31041","31","00300","NE","Custer NE","Central Nebraska",-99.672764,41.401093,10728,1,0.098328 
"31043","31","00200","NE","Dakota NE","Northeast Nebraska",-96.441484,42.445678,20850,1,0.114146 
"31045","31","00100","NE","Dawes NE","North Central & Northwest Nebraska",-103.066154,42.785306,9042,1,0.082096 
"31047","31","00400","NE","Dawson NE","Southwest Nebraska",-99.859078,40.828532,24096,1,0.229954 
"31049","31","00100","NE","Deuel NE","North Central & Northwest Nebraska",-102.3456,41.088794,1940,1,0.017614 
"31051","31","00200","NE","Dixon NE","Northeast Nebraska",-96.829966,42.438517,5782,1,0.031654 
"31053","31","00701","NE","Dodge NE","Dodge, Cass, Saunders & Washington Counties",-96.530705,41.473485,36744,1,0.355203 
"31055","31","00901","NE","Douglas NE","Douglas County--Omaha City (Northwest)",-96.116611,41.291783,169649.37261,0.312289,1 
"31055","31","00902","NE","Douglas NE","Douglas County--Omaha City (Southwest)",-96.134299,41.21992,147609.07341,0.271718,1 
"31055","31","00903","NE","Douglas NE","Douglas County--Omaha City (Northeast)",-95.977962,41.294066,112438.09262,0.206975,1 
"31055","31","00904","NE","Douglas NE","Douglas County--Omaha City (Southeast)",-95.967099,41.230456,113547.46135,0.209017,1 
"31057","31","00400","NE","Dundy NE","Southwest Nebraska",-101.601565,40.09319,1886,1,0.017999 
"31059","31","00600","NE","Fillmore NE","Southeast Nebraska",-97.578002,40.540682,5661,1,0.041107 
"31061","31","00500","NE","Franklin NE","South Central Nebraska",-98.946894,40.187621,3076,1,0.026421 
"31063","31","00400","NE","Frontier NE","Southwest Nebraska",-100.404158,40.607973,2705,1,0.025815 
"31065","31","00400","NE","Furnas NE","Southwest Nebraska",-99.925643,40.248006,4888,1,0.046647 
"31067","31","00600","NE","Gage NE","Southeast Nebraska",-96.714125,40.274483,21663,1,0.157303 
"31069","31","00100","NE","Garden NE","North Central & Northwest Nebraska",-102.320804,41.422768,1911,1,0.017351 
"31071","31","00300","NE","Garfield NE","Central Nebraska",-99.107224,41.800944,2003,1,0.018359 
"31073","31","00400","NE","Gosper NE","Southwest Nebraska",-99.830985,40.592125,1970,1,0.0188 
"31075","31","00400","NE","Grant NE","Southwest Nebraska",-101.731431,41.984369,619,1,0.005907 
"31077","31","00300","NE","Greeley NE","Central Nebraska",-98.497607,41.556319,2482,1,0.022749 
"31079","31","00300","NE","Hall NE","Central Nebraska",-98.377526,40.915598,61492,1,0.563609 
"31081","31","00300","NE","Hamilton NE","Central Nebraska",-98.021055,40.878695,9135,1,0.083727 
"31083","31","00500","NE","Harlan NE","South Central Nebraska",-99.402239,40.145694,3492,1,0.029994 
"31085","31","00400","NE","Hayes NE","Southwest Nebraska",-101.058486,40.495631,933,1,0.008904 
"31087","31","00400","NE","Hitchcock NE","Southwest Nebraska",-101.006818,40.211962,2901,1,0.027685 
"31089","31","00100","NE","Holt NE","North Central & Northwest Nebraska",-98.743199,42.458401,10403,1,0.094453 
"31091","31","00400","NE","Hooker NE","Southwest Nebraska",-101.06283,42.016041,728,1,0.006947 
"31093","31","00300","NE","Howard NE","Central Nebraska",-98.493474,41.189549,6362,1,0.058311 
"31095","31","00600","NE","Jefferson NE","Southeast Nebraska",-97.140337,40.164028,7335,1,0.053262 
"31097","31","00600","NE","Johnson NE","Southeast Nebraska",-96.228952,40.401369,5185,1,0.03765 
"31099","31","00500","NE","Kearney NE","South Central Nebraska",-98.99272,40.506265,6644,1,0.057068 
"31101","31","00400","NE","Keith NE","Southwest Nebraska",-101.69652,41.141877,8121,1,0.077501 
"31103","31","00100","NE","Keya Paha NE","North Central & Northwest Nebraska",-99.70356,42.868345,810,1,0.007354 
"31105","31","00100","NE","Kimball NE","North Central & Northwest Nebraska",-103.660709,41.23289,3713,1,0.033712 
"31107","31","00200","NE","Knox NE","Northeast Nebraska",-97.786918,42.61911,8482,1,0.046436 
"31109","31","00801","NE","Lancaster NE","Lancaster County--Lincoln City (North)",-96.67786,40.838295,162726.32609,0.539195,1 
"31109","31","00802","NE","Lancaster NE","Lancaster County--Lincoln City (South)",-96.668525,40.757487,139068.67391,0.460805,1 
"31111","31","00400","NE","Lincoln NE","Southwest Nebraska",-100.789242,41.119635,35815,1,0.341792 
"31113","31","00400","NE","Logan NE","Southwest Nebraska",-100.500731,41.484179,750,1,0.007157 
"31115","31","00300","NE","Loup NE","Central Nebraska",-99.402571,41.816483,588,1,0.005389 
"31117","31","00400","NE","McPherson NE","Southwest Nebraska",-100.986364,41.57331,498,1,0.004753 
"31119","31","00200","NE","Madison NE","Northeast Nebraska",-97.461647,42.003909,35174,1,0.192565 
"31121","31","00300","NE","Merrick NE","Central Nebraska",-98.039198,41.131201,7766,1,0.07118 
"31123","31","00100","NE","Morrill NE","North Central & Northwest Nebraska",-103.159329,41.707124,4862,1,0.044144 
"31125","31","00200","NE","Nance NE","Northeast Nebraska",-97.89497,41.403829,3570,1,0.019544 
"31127","31","00600","NE","Nemaha NE","Southeast Nebraska",-95.836301,40.403958,7175,1,0.0521 
"31129","31","00500","NE","Nuckolls NE","South Central Nebraska",-98.061144,40.115022,4369,1,0.037527 
"31131","31","00600","NE","Otoe NE","Southeast Nebraska",-96.029876,40.669496,15797,1,0.114708 
"31133","31","00600","NE","Pawnee NE","Southeast Nebraska",-96.184084,40.134921,2702,1,0.01962 
"31135","31","00400","NE","Perkins NE","Southwest Nebraska",-101.672494,40.847278,2891,1,0.02759 
"31137","31","00500","NE","Phelps NE","South Central Nebraska",-99.40679,40.468152,9187,1,0.078911 
"31139","31","00200","NE","Pierce NE","Northeast Nebraska",-97.592089,42.262664,7202,1,0.039428 
"31141","31","00200","NE","Platte NE","Northeast Nebraska",-97.387469,41.469014,32666,1,0.178835 
"31143","31","00600","NE","Polk NE","Southeast Nebraska",-97.555743,41.174759,5271,1,0.038275 
"31145","31","00400","NE","Red Willow NE","Southwest Nebraska",-100.587811,40.205475,10867,1,0.103707 
"31147","31","00600","NE","Richardson NE","Southeast Nebraska",-95.673539,40.099948,8128,1,0.05902 
"31149","31","00100","NE","Rock NE","North Central & Northwest Nebraska",-99.495245,42.536443,1443,1,0.013102 
"31151","31","00600","NE","Saline NE","Southeast Nebraska",-97.020008,40.578252,14252,1,0.103489 
"31153","31","00702","NE","Sarpy NE","Sarpy County--Bellevue City",-96.033901,41.153107,172193,1,1 
"31155","31","00701","NE","Saunders NE","Dodge, Cass, Saunders & Washington Counties",-96.571077,41.199571,20919,1,0.202223 
"31157","31","00100","NE","Scotts Bluff NE","North Central & Northwest Nebraska",-103.680421,41.865019,36465,1,0.331082 
"31159","31","00600","NE","Seward NE","Southeast Nebraska",-97.10604,40.873594,17150,1,0.124533 
"31161","31","00100","NE","Sheridan NE","North Central & Northwest Nebraska",-102.39875,42.699305,5259,1,0.047749 
"31163","31","00300","NE","Sherman NE","Central Nebraska",-98.971626,41.223634,3074,1,0.028175 
"31165","31","00100","NE","Sioux NE","North Central & Northwest Nebraska",-103.824928,42.379653,1303,1,0.011831 
"31167","31","00200","NE","Stanton NE","Northeast Nebraska",-97.251695,41.985653,6069,1,0.033226 
"31169","31","00600","NE","Thayer NE","Southeast Nebraska",-97.625345,40.17923,5230,1,0.037977 
"31171","31","00400","NE","Thomas NE","Southwest Nebraska",-100.546772,41.966824,687,1,0.006556 
"31173","31","00200","NE","Thurston NE","Northeast Nebraska",-96.515686,42.159409,6969,1,0.038153 
"31175","31","00300","NE","Valley NE","Central Nebraska",-98.947735,41.57337,4204,1,0.038532 
"31177","31","00701","NE","Washington NE","Dodge, Cass, Saunders & Washington Counties",-96.158319,41.507054,20258,1,0.195833 
"31179","31","00200","NE","Wayne NE","Northeast Nebraska",-97.063032,42.221931,9431,1,0.051631 
"31181","31","00500","NE","Webster NE","South Central Nebraska",-98.485179,40.200267,3658,1,0.03142 
"31183","31","00300","NE","Wheeler NE","Central Nebraska",-98.543802,41.880575,766,1,0.007021 
"31185","31","00600","NE","York NE","Southeast Nebraska",-97.605401,40.864374,13917,1,0.101057 
"32001","32","00300","NV","Churchill NV","Rural Nevada",-118.795672,39.473584,23989,1,0.139812 
"32003","32","00401","NV","Clark NV","Clark County (Northwest Central)--Northwest Las Vegas Valley",-115.276257,36.244889,128676.95357,0.062172,1 
"32003","32","00402","NV","Clark NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities",-115.223408,36.281206,131331.84715,0.063455,1 
"32003","32","00403","NV","Clark NV","Clark County (Central)--Greater North Las Vegas City",-115.14141,36.242893,190320.7611,0.091957,1 
"32003","32","00404","NV","Clark NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB",-114.91674,36.289666,153157.55439,0.074001,1 
"32003","32","00405","NV","Clark NV","Las Vegas City (Southeast)",-115.120176,36.172359,140189.62434,0.067735,1 
"32003","32","00406","NV","Clark NV","Las Vegas City (South Central)",-115.22061,36.172839,145406.07125,0.070255,1 
"32003","32","00407","NV","Clark NV","Clark County (West)--Las Vegas City (Southwest)",-115.311321,36.18701,154349.76389,0.074577,1 
"32003","32","00408","NV","Clark NV","Clark County (Central)--Spring Valley & Summerlin South",-115.275292,36.096957,203487.03918,0.098318,1 
"32003","32","00409","NV","Clark NV","Clark County (Central)--Paradise (Northwest) & Winchester",-115.14764,36.116682,160189.89336,0.077398,1 
"32003","32","00410","NV","Clark NV","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)",-115.061667,36.124623,156344.91165,0.075541,1 
"32003","32","00411","NV","Clark NV","Clark County (Central)--Henderson City (West)",-115.063249,36.018248,211165.33507,0.102028,1 
"32003","32","00412","NV","Clark NV","Clark County (South)--Henderson (East) & Boulder Cities",-115.051637,35.956609,146605.70555,0.070835,1 
"32003","32","00413","NV","Clark NV","Clark County (Central)--Paradise (South) & Enterprise",-115.16171,36.027824,148455.53951,0.071729,1 
"32005","32","00200","NV","Douglas NV","Carson City, Lyon, Douglas & Storey Counties",-119.755984,38.956913,47536,1,0.30132 
"32007","32","00300","NV","Elko NV","Rural Nevada",-115.518452,40.870908,52766,1,0.307528 
"32009","32","00300","NV","Esmeralda NV","Rural Nevada",-117.677689,37.708803,822,1,0.004791 
"32011","32","00300","NV","Eureka NV","Rural Nevada",-116.149028,39.866898,2018,1,0.011761 
"32013","32","00300","NV","Humboldt NV","Rural Nevada",-117.745155,41.034176,17279,1,0.100705 
"32015","32","00300","NV","Lander NV","Rural Nevada",-116.942958,40.520911,6009,1,0.035021 
"32017","32","00300","NV","Lincoln NV","Rural Nevada",-114.643713,37.690301,5184,1,0.030213 
"32019","32","00200","NV","Lyon NV","Carson City, Lyon, Douglas & Storey Counties",-119.325023,39.34878,51789,1,0.328279 
"32021","32","00300","NV","Mineral NV","Rural Nevada",-118.638907,38.590038,4500,1,0.026227 
"32023","32","00300","NV","Nye NV","Rural Nevada",-116.169199,36.468656,42282,1,0.246426 
"32027","32","00300","NV","Pershing NV","Rural Nevada",-118.293596,40.343441,6698,1,0.039037 
"32029","32","00200","NV","Storey NV","Carson City, Lyon, Douglas & Storey Counties",-119.624142,39.389364,3912,1,0.024797 
"32031","32","00101","NV","Washoe NV","Washoe County (South Central)--Reno City",-119.812605,39.515915,185174.31083,0.420776,1 
"32031","32","00102","NV","Washoe NV","Washoe County (South)",-119.849376,39.491719,112327.67808,0.255245,1 
"32031","32","00103","NV","Washoe NV","Washoe County (North)--Sparks City",-119.730761,39.595609,142576.01109,0.323979,1 
"32033","32","00300","NV","White Pine NV","Rural Nevada",-114.862386,39.273239,10034,1,0.05848 
"32510","32","00200","NV","Carson City NV","Carson City, Lyon, Douglas & Storey Counties",-119.753712,39.166135,54522,1,0.345603 
"33001","33","00200","NH","Belknap NH","Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties",-71.440669,43.517401,60305,1,0.491334 
"33003","33","00200","NH","Carroll NH","Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties",-71.186399,43.842533,41659.734242,0.878916,0.339422 
"33003","33","00300","NH","Carroll NH","Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties",-71.021209,43.581882,5739.265758,0.121084,0.037922 
"33005","33","00500","NH","Cheshire NH","Southwestern New Hampshire--Cheshire & Sullivan Counties",-72.262788,42.898264,76115,1,0.638452 
"33007","33","00100","NH","Coos NH","Northern New Hampshire--Grafton & Coos Counties",-71.362837,44.550062,31653,1,0.260924 
"33009","33","00100","NH","Grafton NH","Northern New Hampshire--Grafton & Coos Counties",-71.952896,43.838874,89658,1,0.739075 
"33011","33","00600","NH","Hillsborough NH","Hillsborough County (Western)",-71.693377,42.866348,107248.31324,0.26469,1 
"33011","33","00700","NH","Hillsborough NH","Outer Manchester City",-71.5791,42.991516,53549.838017,0.132162,0.347923 
"33011","33","00800","NH","Hillsborough NH","Manchester City",-71.453114,42.988042,110785.27195,0.27342,1 
"33011","33","00900","NH","Hillsborough NH","Hillsborough County (Southeastern)--Greater Nashua City",-71.451974,42.756335,133600.5768,0.329728,1 
"33013","33","00200","NH","Merrimack NH","Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties",-71.690583,43.444379,20772.471372,0.141145,0.169243 
"33013","33","00400","NH","Merrimack NH","Central New Hampshire--Merrimack County (Central)--Concord City",-71.584547,43.232202,112880.8454,0.767004,1 
"33013","33","00700","NH","Merrimack NH","Outer Manchester City",-71.441414,43.061189,13517.683233,0.09185,0.087827 
"33015","33","00300","NH","Rockingham NH","Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties",-71.042203,43.113758,20001.14382,0.066533,0.132156 
"33015","33","00700","NH","Rockingham NH","Outer Manchester City",-71.306424,42.929939,86845.410439,0.288887,0.56425 
"33015","33","01000","NH","Rockingham NH","Seacoast Region--Rockingham County (Southern)--Portsmouth City",-71.019841,42.921496,193774.44574,0.64458,1 
"33017","33","00300","NH","Strafford NH","Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties",-70.955002,43.247646,125604,1,0.829921 
"33019","33","00500","NH","Sullivan NH","Southwestern New Hampshire--Cheshire & Sullivan Counties",-72.259307,43.367422,43103,1,0.361548 
"34001","34","00101","NJ","Atlantic NJ","Atlantic County (East)--Atlantic City & Ventnor City",-74.474785,39.407666,113158.37385,0.411172,1 
"34001","34","00102","NJ","Atlantic NJ","Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town",-74.663669,39.449993,151229.67559,0.549508,1 
"34001","34","02600","NJ","Atlantic NJ","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City",-74.601116,39.322156,10820.950559,0.039319,0.101926 
"34003","34","00301","NJ","Bergen NJ","Bergen County (South Central)--Hackensack & Englewood (West) Cities",-74.022481,40.889923,113187.02858,0.121241,1 
"34003","34","00302","NJ","Bergen NJ","Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs",-74.099967,40.831638,119264.26755,0.12775,1 
"34003","34","00303","NJ","Bergen NJ","Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs",-73.989956,40.839064,140901.79624,0.150928,1 
"34003","34","00304","NJ","Bergen NJ","Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough",-74.106203,40.90076,123919.15205,0.132737,1 
"34003","34","00305","NJ","Bergen NJ","Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs",-73.981069,40.97059,105881.34569,0.113415,1 
"34003","34","00306","NJ","Bergen NJ","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs",-74.165489,41.034534,106920.00483,0.114528,1 
"34003","34","00307","NJ","Bergen NJ","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs",-74.029829,40.931653,116914.64936,0.125234,1 
"34003","34","00308","NJ","Bergen NJ","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs",-74.076966,40.991729,106583.7557,0.114168,1 
"34005","34","02001","NJ","Burlington NJ","Burlington County (North)--Burlington City",-74.884914,40.056204,127195.43728,0.282831,1 
"34005","34","02002","NJ","Burlington NJ","Burlington County (West Central)",-74.905135,39.918476,154778.03384,0.344164,1 
"34005","34","02003","NJ","Burlington NJ","Burlington County (South & East)",-74.730456,39.986137,167748.52888,0.373005,1 
"34007","34","02101","NJ","Camden NJ","Camden County (North)--Camden & Gloucester Cities",-75.089777,39.937882,125994.29643,0.246546,1 
"34007","34","02102","NJ","Camden NJ","Camden County (Central)--Lindenwold & Collingswood Boroughs",-75.032858,39.861363,121809.7417,0.238357,1 
"34007","34","02103","NJ","Camden NJ","Camden County (South & West)--Bellmawr & Pine Hill Boroughs",-74.999945,39.781862,145965.94446,0.285626,1 
"34007","34","02104","NJ","Camden NJ","Camden County (East Central)--Haddonfield Borough",-74.990968,39.889644,117268.01742,0.22947,1 
"34009","34","02600","NJ","Cape May NJ","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City",-74.806974,39.095953,95344,1,0.898074 
"34011","34","02400","NJ","Cumberland NJ","Cumberland County (South)--Vineland & Millville Cities",-75.033119,39.423134,113803.02663,0.723068,1 
"34011","34","02500","NJ","Cumberland NJ","Salem & Cumberland (North) Counties--Bridgeton City",-75.230332,39.441732,43585.973371,0.276931,0.402452 
"34013","34","01301","NJ","Essex NJ","Essex County (Southeast)--Newark City (North & East)",-74.169631,40.747639,156093.73422,0.196166,1 
"34013","34","01302","NJ","Essex NJ","Essex County (Southeast)--Newark City (Southwest)",-74.210118,40.72894,125201.40911,0.157343,1 
"34013","34","01401","NJ","Essex NJ","Essex County (Northeast)",-74.172187,40.804168,113284.377,0.142367,1 
"34013","34","01402","NJ","Essex NJ","Essex County (South Central)--East Orange City",-74.232427,40.747765,191219.59489,0.240309,1 
"34013","34","01403","NJ","Essex NJ","Essex County (Northwest)",-74.239706,40.836335,106860.48669,0.134294,1 
"34013","34","01404","NJ","Essex NJ","Essex County (Southwest)",-74.289609,40.778669,103063.3981,0.129522,1 
"34015","34","02201","NJ","Gloucester NJ","Gloucester County (Northeast)--Woodbury City",-75.122747,39.799937,130923.30751,0.449984,1 
"34015","34","02202","NJ","Gloucester NJ","Gloucester County (South & West)--Glassboro Borough",-75.131394,39.707667,160027.69249,0.550016,1 
"34017","34","00601","NJ","Hudson NJ","Hudson County (Central)--Jersey City (North)",-74.050649,40.734097,140638.78106,0.210186,1 
"34017","34","00602","NJ","Hudson NJ","Hudson County (Central)--Jersey City (South)",-74.082033,40.711227,114062.63623,0.170468,1 
"34017","34","00701","NJ","Hudson NJ","Hudson County (North)--West New York, Secaucus & Guttenberg Towns",-74.020122,40.790963,145498.90726,0.21745,1 
"34017","34","00702","NJ","Hudson NJ","Hudson County (Northeast)--Union City & Hoboken Cities",-74.030928,40.759313,136102.52262,0.203407,1 
"34017","34","00703","NJ","Hudson NJ","Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns",-74.130823,40.710076,132812.15283,0.198489,1 
"34019","34","00800","NJ","Hunterdon NJ","Hunterdon County",-74.896779,40.572183,126067,1,1 
"34021","34","02301","NJ","Mercer NJ","Mercer County (West Central)--Trenton City",-74.766492,40.232811,122357.54396,0.329328,1 
"34021","34","02302","NJ","Mercer NJ","Mercer County (North)--Princeton Borough",-74.657938,40.303384,145673.83162,0.392084,1 
"34021","34","02303","NJ","Mercer NJ","Mercer County (South)",-74.681792,40.215169,103505.62442,0.278588,1 
"34023","34","00901","NJ","Middlesex NJ","Middlesex County (Southeast)",-74.363346,40.376072,117425.32736,0.140411,1 
"34023","34","00902","NJ","Middlesex NJ","Middlesex County (Southwest)",-74.522601,40.39336,114930.4535,0.137428,1 
"34023","34","00903","NJ","Middlesex NJ","Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs",-74.437485,40.572779,115516.99669,0.138129,1 
"34023","34","00904","NJ","Middlesex NJ","Middlesex County (North Central)--Metuchen Borough",-74.366642,40.533644,109523.51661,0.130962,1 
"34023","34","00905","NJ","Middlesex NJ","Middlesex County (Northeast)--Carteret Borough",-74.283551,40.574247,113179.0851,0.135334,1 
"34023","34","00906","NJ","Middlesex NJ","Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs",-74.429876,40.471353,152860.59077,0.182783,1 
"34023","34","00907","NJ","Middlesex NJ","Middlesex County (East Central)--Perth Amboy City & Sayreville Borough",-74.293795,40.487515,112861.02998,0.134953,1 
"34025","34","01101","NJ","Monmouth NJ","Monmouth County (Southeast)--Tinton Falls Borough (South)",-74.052576,40.180964,102472.71155,0.162841,1 
"34025","34","01102","NJ","Monmouth NJ","Monmouth County (Southwest)--Freehold Borough",-74.337676,40.254517,108942.39206,0.173123,1 
"34025","34","01103","NJ","Monmouth NJ","Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough",-74.018245,40.274785,106123.32436,0.168643,1 
"34025","34","01104","NJ","Monmouth NJ","Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs",-74.065052,40.378863,101361.65548,0.161076,1 
"34025","34","01105","NJ","Monmouth NJ","Monmouth County (Northwest)--Keansburg Borough",-74.172773,40.409319,107821.35345,0.171341,1 
"34025","34","01106","NJ","Monmouth NJ","Monmouth County (Central)",-74.230381,40.247101,102557.56309,0.162976,1 
"34027","34","01501","NJ","Morris NJ","Morris County (North)--Dover Town & Kinnelon Borough",-74.478025,40.938348,132077.29102,0.264299,1 
"34027","34","01502","NJ","Morris NJ","Morris County (West)",-74.670707,40.842698,131458.05818,0.26306,1 
"34027","34","01503","NJ","Morris NJ","Morris County (East)--Lincoln Park Borough",-74.392139,40.878382,114927.58651,0.229981,1 
"34027","34","01504","NJ","Morris NJ","Morris County (South)--Morristown Town, Madison & Florham Park Boroughs",-74.447863,40.774154,121264.06429,0.242661,1 
"34029","34","01201","NJ","Ocean NJ","Ocean County (South)",-74.255245,39.728645,117910.59817,0.201109,1 
"34029","34","01202","NJ","Ocean NJ","Ocean County (Central)--Beachwood Borough",-74.183766,39.945129,109997.2171,0.187612,1 
"34029","34","01203","NJ","Ocean NJ","Ocean County (North Central)",-74.201414,40.070843,140899.26506,0.240319,1 
"34029","34","01204","NJ","Ocean NJ","Ocean County (Northwest)",-74.323031,40.063788,110841.22973,0.189052,1 
"34029","34","01205","NJ","Ocean NJ","Ocean County (Northeast)--Point Pleasant Borough",-74.106025,40.051894,106652.68994,0.181908,1 
"34031","34","00400","NJ","Passaic NJ","Passaic County (Southeast)--Paterson City",-74.163446,40.916119,148424.53972,0.291683,1 
"34031","34","00501","NJ","Passaic NJ","Passaic County (South)--Passaic & Clifton (Southeast) Cities",-74.13734,40.863891,139652.00059,0.274443,1 
"34031","34","00502","NJ","Passaic NJ","Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest)",-74.193701,40.91564,110879.57479,0.2179,1 
"34031","34","00503","NJ","Passaic NJ","Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs",-74.296128,41.025765,109899.88491,0.215974,1 
"34033","34","02500","NJ","Salem NJ","Salem & Cumberland (North) Counties--Bridgeton City",-75.376651,39.625939,64715,1,0.597548 
"34035","34","01001","NJ","Somerset NJ","Somerset County (North & West)",-74.614148,40.617238,110631.16499,0.332657,1 
"34035","34","01002","NJ","Somerset NJ","Somerset County (South)",-74.56675,40.474095,105176.51676,0.316256,1 
"34035","34","01003","NJ","Somerset NJ","Somerset County (Central)--North Plainfield & Somerville Boroughs",-74.556108,40.5865,116760.31825,0.351087,1 
"34037","34","01600","NJ","Sussex NJ","Sussex County",-74.653976,41.091219,144909,1,1 
"34039","34","01800","NJ","Union NJ","Union County (Northeast)--Elizabeth City",-74.211633,40.663531,128798.43931,0.232934,1 
"34039","34","01901","NJ","Union NJ","Union County (North Central)--Roselle Park Borough",-74.261233,40.689394,108423.65559,0.196086,1 
"34039","34","01902","NJ","Union NJ","Union County (Northwest)--Summit City & Westfield Town (North)",-74.362173,40.686264,104938.02058,0.189782,1 
"34039","34","01903","NJ","Union NJ","Union County (Southwest)--Plainfield City & Westfield Town (South)",-74.385455,40.628244,103804.31315,0.187732,1 
"34039","34","01904","NJ","Union NJ","Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)",-74.271965,40.628986,106974.57137,0.193465,1 
"34041","34","01700","NJ","Warren NJ","Warren County",-75.016296,40.795162,106917,1,1 
"35001","35","00700","NM","Bernalillo NM","Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo",-106.380759,35.079673,24882.345862,0.036833,0.247095 
"35001","35","00801","NM","Bernalillo NM","Albuquerque City (Far Northeast Heights)",-106.543261,35.154546,102955.24323,0.152402,1 
"35001","35","00802","NM","Bernalillo NM","Albuquerque City (Near Northeast Heights)",-106.543697,35.108448,103455.86738,0.153143,1 
"35001","35","00803","NM","Bernalillo NM","Albuquerque City (Southeast Heights)",-106.561512,35.066511,106047.69344,0.156979,1 
"35001","35","00804","NM","Bernalillo NM","Albuquerque City (Central) & Bernalillo County (North Valley)",-106.647839,35.115001,105291.14941,0.15586,1 
