"county","state","puma12","stab","cntyname","PUMAname","intptlon","intptlat","pop10","afact","AFACT2"
"36007","36","02201","NY","Broome NY","Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village",-75.973355,42.104501,127478,0.635483,1 
"36007","36","02202","NY","Broome NY","Broome (Outer West) & Tioga Counties",-75.918852,42.159755,59209,0.295159,0.536634 
"36107","36","02202","NY","Tioga NY","Broome (Outer West) & Tioga Counties",-76.29711,42.12098,51125,1,0.463366 
"36007","36","02203","NY","Broome NY","Chenango, Delaware & Broome (East) Counties",-75.641462,42.111656,13913,0.069357,0.123814 
"36017","36","02203","NY","Chenango NY","Chenango, Delaware & Broome (East) Counties",-75.570259,42.481196,50477,1,0.449203 
"36025","36","02203","NY","Delaware NY","Chenango, Delaware & Broome (East) Counties",-74.993818,42.244536,47980,1,0.426982 
"36109","36","02300","NY","Tompkins NY","Tompkins County",-76.4774,42.460259,101564,1,1 
"36015","36","02401","NY","Chemung NY","Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities",-76.818408,42.105945,79380,0.893617,0.756937 
"36101","36","02401","NY","Steuben NY","Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities",-77.07015,42.146543,25490,0.257501,0.243063 
"36015","36","02402","NY","Chemung NY","Steuben (North & West), Schuyler & Chemung (North) Counties",-76.768078,42.221733,9450,0.106383,0.093294 
"36097","36","02402","NY","Schuyler NY","Steuben (North & West), Schuyler & Chemung (North) Counties",-76.869111,42.387816,18343,1,0.181088 
"36101","36","02402","NY","Steuben NY","Steuben (North & West), Schuyler & Chemung (North) Counties",-77.407462,42.307816,73500,0.742499,0.725617 
"36003","36","02500","NY","Allegany NY","Cattaraugus & Allegany Counties",-78.019316,42.228246,48946,1,0.378654 
"36009","36","02500","NY","Cattaraugus NY","Cattaraugus & Allegany Counties",-78.607814,42.224267,80317,1,0.621346 
"36013","36","02600","NY","Chautauqua NY","Chautauqua County",-79.31469,42.246257,134905,1,1 
"36105","36","02701","NY","Sullivan NY","Sullivan & Ulster (West) Counties",-74.707545,41.700086,77547,1,0.691186 
"36111","36","02701","NY","Ulster NY","Sullivan & Ulster (West) Counties",-74.303206,41.866426,34647,0.189854,0.308813 
"36111","36","02702","NY","Ulster NY","Ulster County (East)",-74.053183,41.835121,147846,0.810146,1 
"36027","36","02801","NY","Dutchess NY","Dutchess County (North & East)",-73.767219,41.769583,127686,0.429214,1 
"36027","36","02802","NY","Dutchess NY","Dutchess County (Southwest)",-73.893654,41.614415,169802,0.570786,1 
"36071","36","02901","NY","Orange NY","Orange County (Northeast)--Greater Newburgh City",-74.077746,41.505843,119218,0.319779,1 
"36071","36","02902","NY","Orange NY","Orange County (Northwest)",-74.441813,41.441235,124140,0.332982,1 
"36071","36","02903","NY","Orange NY","Orange County (Southeast)",-74.20453,41.326442,129455,0.347238,1 
"36087","36","03001","NY","Rockland NY","Rockland County (North)--New City & Congers",-73.98882,41.175714,103331,0.331522,1 
"36087","36","03002","NY","Rockland NY","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns",-73.997855,41.080672,103499,0.332061,1 
"36087","36","03003","NY","Rockland NY","Rockland County (West)--Spring Valley, Suffern Villages & Monsey",-74.069735,41.126577,104857,0.336417,1 
"36079","36","03101","NY","Putnam NY","Putnam County",-73.71721,41.411283,99710,1,0.974654 
"36119","36","03101","NY","Westchester NY","Putnam County",-73.684472,41.341194,2593,0.002732,0.025346 
"36119","36","03102","NY","Westchester NY","Westchester County (Northwest)",-73.860844,41.196109,146573,0.154431,1 
"36119","36","03103","NY","Westchester NY","Westchester County (Northeast)",-73.722427,41.249745,134163,0.141356,1 
"36119","36","03104","NY","Westchester NY","Westchester County (Southeast)",-73.708588,40.984024,118276,0.124617,1 
"36119","36","03105","NY","Westchester NY","Westchester County (Central)--White Plains City",-73.804463,41.025085,162419,0.171127,1 
"36119","36","03106","NY","Westchester NY","Westchester County (Southwest)--Yonkers City",-73.874148,40.937432,195976,0.206483,1 
"36119","36","03107","NY","Westchester NY","Westchester County (South Central)--New Rochelle & Mount Vernon Cities",-73.808583,40.922877,189113,0.199252,1 
"36059","36","03201","NY","Nassau NY","Nassau County (Northwest)--North Hempstead Town (North)",-73.696032,40.804527,112079,0.08367,1 
"36059","36","03202","NY","Nassau NY","Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City",-73.568741,40.844719,111631,0.083336,1 
"36059","36","03203","NY","Nassau NY","Nassau County (East Central)--Oyster Bay Town (Central)",-73.500232,40.76919,101395,0.075694,1 
"36059","36","03204","NY","Nassau NY","Nassau County (West Central)--North Hempstead Town (South)",-73.638276,40.753532,114256,0.085295,1 
"36059","36","03205","NY","Nassau NY","Nassau County (West Central)--Hempstead Town (Northwest)",-73.684225,40.711081,113542,0.084762,1 
"36059","36","03206","NY","Nassau NY","Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor",-73.599989,40.687499,143976,0.107482,1 
"36059","36","03207","NY","Nassau NY","Nassau County (Central)--Hempstead Town (Northeast)",-73.531652,40.720821,114066,0.085154,1 
"36059","36","03208","NY","Nassau NY","Nassau County (Southeast)--Oyster Bay Town (South)",-73.456389,40.694448,107139,0.079982,1 
"36059","36","03209","NY","Nassau NY","Nassau County (Central)--Hempstead Town (East Central)",-73.530593,40.673092,104693,0.078156,1 
"36059","36","03210","NY","Nassau NY","Nassau County (South Central)--Hempstead Town (Southeast)",-73.628366,40.645684,103996,0.077636,1 
"36059","36","03211","NY","Nassau NY","Nassau County (West Central)--Hempstead Town (West Central)",-73.685446,40.673511,107855,0.080517,1 
"36059","36","03212","NY","Nassau NY","Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City",-73.697057,40.617076,104904,0.078314,1 
"36103","36","03301","NY","Suffolk NY","Suffolk County (Northwest)--Huntington Town (North)",-73.39032,40.872113,102170,0.068417,1 
"36103","36","03302","NY","Suffolk NY","Suffolk County (Northwest)--Huntington Town (South)",-73.354928,40.823843,101094,0.067696,1 
"36103","36","03303","NY","Suffolk NY","Suffolk County (Northwest)--Smithtown Town",-73.214518,40.859097,117801,0.078884,1 
"36103","36","03304","NY","Suffolk NY","Suffolk County (North Central)--Brookhaven Town (North)",-73.02162,40.931546,119632,0.08011,1 
"36103","36","03305","NY","Suffolk NY","Suffolk County (East)",-72.48974,40.94913,136775,0.091589,1 
"36103","36","03306","NY","Suffolk NY","Suffolk County (South Central)--Brookhaven Town (South)",-72.867315,40.813907,130407,0.087325,1 
"36103","36","03307","NY","Suffolk NY","Suffolk County (Central)--Brookhaven Town (Central)",-73.004756,40.821334,126204,0.084511,1 
"36103","36","03308","NY","Suffolk NY","Suffolk County (Central)--Brookhaven Town (West Central)",-73.07499,40.859596,110121,0.073741,1 
"36103","36","03309","NY","Suffolk NY","Suffolk County (Central)--Islip Town (East)",-73.10335,40.779014,101410,0.067908,1 
"36103","36","03310","NY","Suffolk NY","Suffolk County (Central)--Islip Town (Northwest)",-73.232693,40.778611,128744,0.086212,1 
"36103","36","03311","NY","Suffolk NY","Suffolk County (Southwest)--Islip Town (South)",-73.242642,40.7276,105389,0.070572,1 
"36103","36","03312","NY","Suffolk NY","Suffolk County (Southwest)--Babylon Town (Southeast)",-73.351417,40.706703,100567,0.067343,1 
"36103","36","03313","NY","Suffolk NY","Suffolk County (West Central)--Babylon Town (Northwest)",-73.379388,40.717663,113036,0.075693,1 
"36005","36","03701","NY","Bronx NY","NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge",-73.902747,40.883307,108121,0.07806,1 
"36005","36","03702","NY","Bronx NY","NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn",-73.853032,40.886627,138360,0.099891,1 
"36005","36","03703","NY","Bronx NY","NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville",-73.824124,40.849019,115014,0.083036,1 
"36005","36","03704","NY","Bronx NY","NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia",-73.858684,40.857512,123764,0.089353,1 
"36005","36","03705","NY","Bronx NY","NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont",-73.892919,40.840393,161372,0.116505,1 
"36005","36","03706","NY","Bronx NY","NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood",-73.890034,40.869959,127405,0.091982,1 
"36005","36","03707","NY","Bronx NY","NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope",-73.908416,40.852071,134257,0.096929,1 
"36005","36","03708","NY","Bronx NY","NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden",-73.919161,40.834417,139293,0.100565,1 
"36005","36","03709","NY","Bronx NY","NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester",-73.862908,40.828586,181404,0.130967,1 
"36005","36","03710","NY","Bronx NY","NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose",-73.906096,40.814155,156118,0.112712,1 
"36061","36","03801","NY","New York NY","NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill",-73.932232,40.852453,198483,0.125157,1 
"36061","36","03802","NY","New York NY","NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem",-73.955447,40.816279,127399,0.080334,1 
"36061","36","03803","NY","New York NY","NYC-Manhattan Community District 10--Central Harlem",-73.945105,40.813259,118665,0.074826,1 
"36061","36","03804","NY","New York NY","NYC-Manhattan Community District 11--East Harlem",-73.94198,40.795356,117569,0.074135,1 
"36061","36","03805","NY","New York NY","NYC-Manhattan Community District 8--Upper East Side",-73.954682,40.773123,219920,0.138674,1 
"36061","36","03806","NY","New York NY","NYC-Manhattan Community District 7--Upper West Side & West Side",-73.976241,40.785778,193892,0.122262,1 
"36061","36","03807","NY","New York NY","NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District",-73.992647,40.753166,144664,0.09122,1 
"36061","36","03808","NY","New York NY","NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town",-73.975417,40.744674,151010,0.095222,1 
"36061","36","03809","NY","New York NY","NYC-Manhattan Community District 3--Chinatown & Lower East Side",-73.986397,40.72015,164937,0.104004,1 
"36061","36","03810","NY","New York NY","NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho",-74.003991,40.723003,149334,0.094165,1 
"36085","36","03901","NY","Richmond NY","NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale",-74.177972,40.544397,159958,0.341258,1 
"36085","36","03902","NY","Richmond NY","NYC-Staten Island Community District 2--New Springville & South Beach",-74.119303,40.591709,133016,0.283779,1 
"36085","36","03903","NY","Richmond NY","NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariners Harbor",-74.113875,40.626274,175756,0.374962,1 
"36047","36","04001","NY","Kings NY","NYC-Brooklyn Community District 1--Greenpoint & Williamsburg",-73.953448,40.713939,147577,0.05892,1 
"36047","36","04002","NY","Kings NY","NYC-Brooklyn Community District 4--Bushwick",-73.920843,40.697477,129253,0.051604,1 
"36047","36","04003","NY","Kings NY","NYC-Brooklyn Community District 3--Bedford-Stuyvesant",-73.941727,40.690131,134217,0.053586,1 
"36047","36","04004","NY","Kings NY","NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene",-73.978014,40.69083,118579,0.047343,1 
"36047","36","04005","NY","Kings NY","NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook",-73.988468,40.67422,106002,0.042321,1 
"36047","36","04006","NY","Kings NY","NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights",-73.943981,40.674215,123018,0.049115,1 
"36047","36","04007","NY","Kings NY","NYC-Brooklyn Community District 16--Brownsville & Ocean Hill",-73.907575,40.667781,119578,0.047741,1 
"36047","36","04008","NY","Kings NY","NYC-Brooklyn Community District 5--East New York & Starrett City",-73.878185,40.671372,154541,0.0617,1 
"36047","36","04009","NY","Kings NY","NYC-Brooklyn Community District 18--Canarsie & Flatlands",-73.91565,40.629032,193723,0.077344,1 
"36047","36","04010","NY","Kings NY","NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby",-73.934995,40.649004,135648,0.054157,1 
"36047","36","04011","NY","Kings NY","NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate",-73.949518,40.66121,107129,0.042771,1 
"36047","36","04012","NY","Kings NY","NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace",-74.002807,40.646169,147374,0.058839,1 
"36047","36","04013","NY","Kings NY","NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights",-74.02245,40.625855,121790,0.048625,1 
"36047","36","04014","NY","Kings NY","NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway",-73.983931,40.632081,163547,0.065296,1 
"36047","36","04015","NY","Kings NY","NYC-Brooklyn Community District 14--Flatbush & Midwood",-73.959994,40.633576,158639,0.063336,1 
"36047","36","04016","NY","Kings NY","NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest",-73.950686,40.596989,147751,0.058989,1 
"36047","36","04017","NY","Kings NY","NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach",-73.992507,40.60762,181636,0.072518,1 
"36047","36","04018","NY","Kings NY","NYC-Brooklyn Community District 13--Brighton Beach & Coney Island",-73.976986,40.581142,114698,0.045793,1 
"36081","36","04101","NY","Queens NY","NYC-Queens Community District 1--Astoria & Long Island City",-73.920255,40.76632,174174,0.07808,1 
"36081","36","04102","NY","Queens NY","NYC-Queens Community District 3--Jackson Heights & North Corona",-73.876277,40.754952,183339,0.082188,1 
"36081","36","04103","NY","Queens NY","NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone",-73.818241,40.76681,248328,0.111322,1 
"36081","36","04104","NY","Queens NY","NYC-Queens Community District 11--Bayside, Douglaston & Little Neck",-73.763647,40.75585,116852,0.052383,1 
"36081","36","04105","NY","Queens NY","NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale",-73.73683,40.701218,188688,0.084586,1 
"36081","36","04106","NY","Queens NY","NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest",-73.80179,40.722854,154017,0.069044,1 
"36081","36","04107","NY","Queens NY","NYC-Queens Community District 4--Elmhurst & South Corona",-73.870116,40.741789,146141,0.065513,1 
"36081","36","04108","NY","Queens NY","NYC-Queens Community District 6--Forest Hills & Rego Park",-73.852082,40.725143,111988,0.050203,1 
"36081","36","04109","NY","Queens NY","NYC-Queens Community District 2--Sunnyside & Woodside",-73.911486,40.743496,133918,0.060033,1 
"36081","36","04110","NY","Queens NY","NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village",-73.893411,40.71144,170331,0.076357,1 
"36081","36","04111","NY","Queens NY","NYC-Queens Community District 9--Richmond Hill & Woodhaven",-73.841337,40.694004,143047,0.064126,1 
"36081","36","04112","NY","Queens NY","NYC-Queens Community District 12--Jamaica, Hollis & St. Albans",-73.781133,40.69356,221519,0.099304,1 
"36081","36","04113","NY","Queens NY","NYC-Queens Community District 10--Howard Beach & Ozone Park",-73.829709,40.674724,123402,0.055319,1 
"36081","36","04114","NY","Queens NY","NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel",-73.789226,40.59317,114978,0.051543,1 
"37009","37","00100","NC","Ashe NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",-81.489765,36.415078,27281,1,0.210576 
"37011","37","00100","NC","Avery NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",-81.943879,36.076321,17797,1,0.137371 
"37121","37","00100","NC","Mitchell NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",-82.114392,35.962279,15579,1,0.120251 
"37189","37","00100","NC","Watauga NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",-81.685488,36.220299,51079,1,0.394268 
"37199","37","00100","NC","Yancey NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",-82.292358,35.910156,17818,1,0.137533 
"37005","37","00200","NC","Alleghany NC","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",-81.105737,36.498333,11155,1,0.072356 
"37171","37","00200","NC","Surry NC","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",-80.656933,36.431315,73673,1,0.477875 
"37193","37","00200","NC","Wilkes NC","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",-81.13417,36.193059,69340,1,0.449769 
"37157","37","00300","NC","Rockingham NC","Rockingham & Stokes Counties",-79.772609,36.402248,93643,1,0.663928 
"37169","37","00300","NC","Stokes NC","Rockingham & Stokes Counties",-80.273891,36.35064,47401,1,0.336072 
"37033","37","00400","NC","Caswell NC","Granville, Person & Caswell Counties",-79.361919,36.402607,23719,1,0.192682 
"37077","37","00400","NC","Granville NC","Granville, Person & Caswell Counties",-78.657081,36.223855,59916,1,0.48673 
"37145","37","00400","NC","Person NC","Granville, Person & Caswell Counties",-78.970902,36.373422,39464,1,0.320587 
"37069","37","00500","NC","Franklin NC","Franklin, Vance & Warren (West) Counties",-78.340858,36.047826,60619,1,0.501588 
"37181","37","00500","NC","Vance NC","Franklin, Vance & Warren (West) Counties",-78.402099,36.331178,45422,1,0.375842 
"37185","37","00500","NC","Warren NC","Franklin, Vance & Warren (West) Counties",-78.200596,36.404213,14813,0.706323,0.122569 
"37083","37","00600","NC","Halifax NC","Halifax, Hertford, Northampton & Warren (East) Counties",-77.673013,36.353153,54691,1,0.508195 
"37091","37","00600","NC","Hertford NC","Halifax, Hertford, Northampton & Warren (East) Counties",-77.010005,36.351305,24669,1,0.229227 
"37131","37","00600","NC","Northampton NC","Halifax, Hertford, Northampton & Warren (East) Counties",-77.43486,36.431949,22099,1,0.205347 
"37185","37","00600","NC","Warren NC","Halifax, Hertford, Northampton & Warren (East) Counties",-77.989271,36.422949,6159,0.293677,0.05723 
"37029","37","00700","NC","Camden NC","Northeast Albemarle Sound Region",-76.191864,36.362671,9980,1,0.087062 
"37041","37","00700","NC","Chowan NC","Northeast Albemarle Sound Region",-76.62628,36.116754,14793,1,0.129049 
"37053","37","00700","NC","Currituck NC","Northeast Albemarle Sound Region",-76.009228,36.391946,23547,1,0.205416 
"37073","37","00700","NC","Gates NC","Northeast Albemarle Sound Region",-76.70616,36.465891,12197,1,0.106402 
"37139","37","00700","NC","Pasquotank NC","Northeast Albemarle Sound Region",-76.246325,36.293502,40661,1,0.354712 
"37143","37","00700","NC","Perquimans NC","Northeast Albemarle Sound Region",-76.424422,36.1813,13453,1,0.117359 
"37015","37","00800","NC","Bertie NC","South & West Albemarle Sound & Northern Outer Banks Regions",-76.968923,36.083776,21282,1,0.206317 
"37055","37","00800","NC","Dare NC","South & West Albemarle Sound & Northern Outer Banks Regions",-75.675009,35.907564,33920,1,0.328835 
"37095","37","00800","NC","Hyde NC","South & West Albemarle Sound & Northern Outer Banks Regions",-76.208335,35.43421,5810,1,0.056325 
"37117","37","00800","NC","Martin NC","South & West Albemarle Sound & Northern Outer Banks Regions",-77.100808,35.832741,24505,1,0.237562 
"37177","37","00800","NC","Tyrrell NC","South & West Albemarle Sound & Northern Outer Banks Regions",-76.238881,35.907144,4407,1,0.042723 
"37187","37","00800","NC","Washington NC","South & West Albemarle Sound & Northern Outer Banks Regions",-76.649244,35.864207,13228,1,0.128238 
"37065","37","00900","NC","Edgecombe NC","Nash & Edgecombe Counties--Rocky Mount City",-77.656322,35.903737,56552,1,0.371095 
"37127","37","00900","NC","Nash NC","Nash & Edgecombe Counties--Rocky Mount City",-77.923843,35.947411,95840,1,0.628904 
"37079","37","01000","NC","Greene NC","Wilson & Greene Counties--Wilson City",-77.669544,35.468776,21362,1,0.208215 
"37195","37","01000","NC","Wilson NC","Wilson & Greene Counties--Wilson City",-77.931314,35.726988,81234,1,0.791785 
"37101","37","01100","NC","Johnston NC","Johnston County",-78.411938,35.560264,168878,1,1 
"37183","37","01201","NC","Wake NC","Raleigh City (South & Central)",-78.652382,35.77889,132546,0.147111,1 
"37183","37","01202","NC","Wake NC","Raleigh City (North)",-78.638471,35.859153,126058,0.13991,1 
"37183","37","01203","NC","Wake NC","Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns",-78.528494,35.921313,101217,0.112339,1 
"37183","37","01204","NC","Wake NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",-78.492011,35.784988,109284,0.121293,1 
"37183","37","01205","NC","Wake NC","Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns",-78.6974,35.640202,103138,0.114471,1 
"37183","37","01206","NC","Wake NC","Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town",-78.735084,35.903372,102892,0.114198,1 
"37183","37","01207","NC","Wake NC","Wake County (West Central)--Cary Town",-78.792723,35.771637,125273,0.139039,1 
"37183","37","01208","NC","Wake NC","Wake County (Southwest)--Apex & Holly Springs Towns",-78.848047,35.716303,100585,0.111638,1 
"37063","37","01301","NC","Durham NC","Durham County (South)--Durham City (South)",-78.922803,35.94799,141130,0.527417,1 
"37063","37","01302","NC","Durham NC","Durham County (North)--Durham City (North)",-78.887667,36.036463,126457,0.472583,1 
"37135","37","01400","NC","Orange NC","Orange County--Chapel Hill Town",-79.081266,35.978596,133801,1,1 
"37037","37","01500","NC","Chatham NC","Chatham & Lee Counties",-79.236483,35.744124,63505,1,0.52323 
"37105","37","01500","NC","Lee NC","Chatham & Lee Counties",-79.173131,35.45978,57866,1,0.476769 
"37001","37","01600","NC","Alamance NC","Alamance County--Burlington City",-79.414201,36.071263,151131,1,1 
"37081","37","01701","NC","Guilford NC","Greensboro City (North)",-79.821812,36.110813,131111,0.268447,1 
"37081","37","01702","NC","Guilford NC","Greensboro City (South)",-79.834416,36.047085,109656,0.224518,1 
"37081","37","01703","NC","Guilford NC","Guilford County (North)--Summerfield Town",-79.792123,36.126445,114591,0.234622,1 
"37081","37","01704","NC","Guilford NC","Guilford County (South)--High Point City",-79.941283,35.982488,133048,0.272413,1 
"37067","37","01801","NC","Forsyth NC","Winston-Salem City (North)",-80.274519,36.133435,105140,0.299826,1 
"37067","37","01802","NC","Forsyth NC","Winston-Salem City (South)",-80.249265,36.064677,119268,0.340115,1 
"37067","37","01803","NC","Forsyth NC","Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village",-80.248653,36.123385,126262,0.360059,1 
"37059","37","01900","NC","Davie NC","Davie, Yadkin & Iredell (North) Counties",-80.521568,35.929814,41240,1,0.394102 
"37097","37","01900","NC","Iredell NC","Davie, Yadkin & Iredell (North) Counties",-80.877271,35.903521,24997,0.156783,0.238879 
"37197","37","01900","NC","Yadkin NC","Davie, Yadkin & Iredell (North) Counties",-80.675354,36.163573,38406,1,0.367019 
"37003","37","02000","NC","Alexander NC","Caldwell & Alexander Counties",-81.191617,35.8903,37198,1,0.309398 
"37027","37","02000","NC","Caldwell NC","Caldwell & Alexander Counties",-81.503762,35.873615,83029,1,0.690602 
"37023","37","02100","NC","Burke NC","Burke & McDowell Counties",-81.638355,35.730475,90912,1,0.668923 
"37111","37","02100","NC","McDowell NC","Burke & McDowell Counties",-82.021493,35.667959,44996,1,0.331077 
"37021","37","02201","NC","Buncombe NC","Buncombe County (Southeast)--Asheville City",-82.529039,35.558291,120234,0.50451,1 
"37021","37","02202","NC","Buncombe NC","Buncombe County (Northwest)",-82.571525,35.617593,118084,0.495489,1 
"37075","37","02300","NC","Graham NC","Haywood, Madison, Swain, Graham & Jackson (North) Counties",-83.787952,35.330969,8861,1,0.081629 
"37087","37","02300","NC","Haywood NC","Haywood, Madison, Swain, Graham & Jackson (North) Counties",-82.939911,35.517983,59036,1,0.54385 
"37099","37","02300","NC","Jackson NC","Haywood, Madison, Swain, Graham & Jackson (North) Counties",-83.283121,35.461002,5910,0.146756,0.054444 
"37115","37","02300","NC","Madison NC","Haywood, Madison, Swain, Graham & Jackson (North) Counties",-82.638657,35.839079,20764,1,0.191282 
"37173","37","02300","NC","Swain NC","Haywood, Madison, Swain, Graham & Jackson (North) Counties",-83.413408,35.438413,13981,1,0.128795 
"37039","37","02400","NC","Cherokee NC","Jackson (South), Macon, Cherokee & Clay Counties",-84.016394,35.106485,27444,1,0.258141 
"37043","37","02400","NC","Clay NC","Jackson (South), Macon, Cherokee & Clay Counties",-83.807509,35.035248,10587,1,0.099582 
"37099","37","02400","NC","Jackson NC","Jackson (South), Macon, Cherokee & Clay Counties",-83.188676,35.31365,34361,0.853244,0.323203 
"37113","37","02400","NC","Macon NC","Jackson (South), Macon, Cherokee & Clay Counties",-83.380779,35.157149,33922,1,0.319074 
"37089","37","02500","NC","Henderson NC","Henderson & Transylvania Counties",-82.472357,35.340951,106740,1,0.763355 
"37175","37","02500","NC","Transylvania NC","Henderson & Transylvania Counties",-82.745474,35.2102,33090,1,0.236644 
"37045","37","02600","NC","Cleveland NC","Rutherford, Cleveland (West) & Polk Counties--Shelby City",-81.57667,35.271245,49984,0.509635,0.361407 
"37149","37","02600","NC","Polk NC","Rutherford, Cleveland (West) & Polk Counties--Shelby City",-82.175449,35.25867,20510,1,0.148296 
"37161","37","02600","NC","Rutherford NC","Rutherford, Cleveland (West) & Polk Counties--Shelby City",-81.895017,35.348446,67810,1,0.490297 
"37045","37","02700","NC","Cleveland NC","Lincoln & Cleveland (East) Counties",-81.455072,35.314582,48094,0.490365,0.380614 
"37109","37","02700","NC","Lincoln NC","Lincoln & Cleveland (East) Counties",-81.178517,35.485028,78265,1,0.619386 
"37035","37","02800","NC","Catawba NC","Catawba County--Hickory City",-81.24587,35.695409,154358,1,1 
"37097","37","02900","NC","Iredell NC","Iredell (South)--Mooresville Town & Statesville City",-80.867606,35.67085,134440,0.843217,1 
"37071","37","03001","NC","Gaston NC","Gaston County (Northwest)--Mount Holly City",-81.181904,35.302246,101884,0.494376,1 
"37071","37","03002","NC","Gaston NC","Gaston County (Southeast)--Gastonia & Belmont Cities",-81.131833,35.249537,104202,0.505624,1 
"37119","37","03101","NC","Mecklenburg NC","Charlotte City (Central)",-80.785192,35.205232,102680,0.111654,1 
"37119","37","03102","NC","Mecklenburg NC","Charlotte City (Northwest)",-80.862367,35.277426,114270,0.124257,1 
"37119","37","03103","NC","Mecklenburg NC","Charlotte City (Northeast)",-80.750333,35.267758,109688,0.119274,1 
"37119","37","03104","NC","Mecklenburg NC","Charlotte City (South)",-80.803785,35.112339,142196,0.154623,1 
"37119","37","03105","NC","Mecklenburg NC","Charlotte City (Southwest)",-80.883863,35.164352,100503,0.109287,1 
"37119","37","03106","NC","Mecklenburg NC","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",-80.866595,35.404186,137327,0.149329,1 
"37119","37","03107","NC","Mecklenburg NC","Mecklenburg County (East)--Mint Hill & Matthews (North) Towns",-80.693968,35.23478,108544,0.11803,1 
"37119","37","03108","NC","Mecklenburg NC","Mecklenburg County (South)--Matthews Town (South)",-80.881675,35.094645,104420,0.113546,1 
"37025","37","03200","NC","Cabarrus NC","Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",-80.641021,35.414077,133261,0.748611,1 
"37025","37","03300","NC","Cabarrus NC","Stanley & Cabarrus (East) Counties",-80.5277,35.355035,44750,0.251389,0.424835 
"37167","37","03300","NC","Stanly NC","Stanley & Cabarrus (East) Counties",-80.24744,35.321526,60585,1,0.575165 
"37159","37","03400","NC","Rowan NC","Rowan County",-80.521956,35.620396,138428,1,1 
"37057","37","03500","NC","Davidson NC","Davidson County",-80.199521,35.853744,162878,1,1 
"37151","37","03600","NC","Randolph NC","Randolph County",-79.82802,35.766292,141752,1,1 
"37123","37","03700","NC","Montgomery NC","Moore & Montgomery Counties",-79.882055,35.338989,27798,1,0.239545 
"37125","37","03700","NC","Moore NC","Moore & Montgomery Counties",-79.446826,35.244618,88247,1,0.760455 
